address,city,company_name,contact_name,employee,fax_number,gender,major_division_description,phone,state,sales,sic_2_code_description,sic_4_code,category,title,url,mon_from,mon_to,tue_from,tue_to,wed_from,wed_to,thu_from,thu_to,fri_from,fri_to,sat_from,sat_to,sun_from,sun_to,zip_code,longitude,latitude,gmaps,mon_closed,tue_closed,wed_closed,thu_closed,fri_closed,sat_closed,sun_closed,status,created_at,updated_at
2201 Broadmoor Blvd,Sherwood,Costco,,,,,,(780) 410-2520,AB,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,10:00am ,5:00pm,T8H 0A1,-113.318,53.547,,,,,,,,,,2013-09-16 11:20:38 +0530,2013-09-16 11:20:38 +0530
65 Kirkham Dr,Markham,Costco,,,,,,(905) 201-3500,ON,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,10:00am ,5:00pm,L3S 0A9,-79.2522,43.8514,,,,,,,,,,2013-09-16 11:20:38 +0530,2013-09-16 11:20:38 +0530
3600 Ave Des Grandes Tourelles,Boisbriand,Costco,,,,,,(450) 420-4500,QC,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:00am ,6:00pm,10:00am ,5:00pm,J7H 0A1,-73.85,45.6315,,,,,,,,,,2013-09-16 11:20:38 +0530,2013-09-16 11:20:38 +0530
71 Colossus Drive,Woodbridge,Costco,,,,,,(905) 264-8337,ON,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,10:00am ,5:00pm,L4L 9J8,-79.542,43.7863,,,,,,,,,,2013-09-16 11:20:38 +0530,2013-09-16 11:20:38 +0530
4500 Still Creek Dr,Burnaby,Costco,,,,,,(604) 296-5100,BC,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,10:00am ,5:00pm,V5C 0E5,-123.0,49.2609,,,,,,,,,,2013-09-16 11:20:39 +0530,2013-09-16 11:20:39 +0530
2365 McGillivray Blvd,Winnipeg,Costco,,,,,,(204) 487-5100,MB,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,10:00am ,5:00pm,R3Y 0A1,-97.206,49.8198,,,,,,,,,,2013-09-16 11:20:39 +0530,2013-09-16 11:20:39 +0530
90 Lamont Terrace,Dartmouth,Walmart,,,,,,902-461-4474,NS,,,,,,,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,10:00am,10:00pm,B3B 0B5,-63.5673,44.6987,,,,,,,,,,2013-09-16 18:04:10 +0530,2013-09-16 18:04:10 +0530
605 Expo Blvd,Vancouver,Costco,,,,,,(604) 622-5050,BC,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,10:00am ,5:00pm,V6B 1V4,-123.11,49.2785,,,,,,,,,,2013-09-16 11:20:39 +0530,2013-09-16 11:20:39 +0530
60 rue Strasbourg,Candiac,Costco,,,,,,(450) 444-3453,QC,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:00am ,6:00pm,10:00am ,5:00pm,J5R 0B4,-73.5168,45.371,,,,,,,,,,2013-09-16 11:20:39 +0530,2013-09-16 11:20:39 +0530
485 The Parkway,Peterborough,Costco,,,,,,(705) 750-2600,ON,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,10:00am ,5:00pm,K9J 0B3,-78.3433,44.2716,,,,,,,,,,2013-09-16 11:20:39 +0530,2013-09-16 11:20:39 +0530
1070 Major Mackenzie Dr. East,Richmond Hill,Walmart,,,,,,905-737-3457,ON,,,,,,,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L4S 1P3,-79.4141,43.8762,,,,,,,,,,2013-09-16 18:04:20 +0530,2013-09-16 18:04:20 +0530
2051 Strachan Rd SE,Medicine Hat,Walmart,,,,,,403-504-4410,AB,,,,,,,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,T1B 4J8,-110.651,49.999,,,,,,,,,,2013-09-16 18:04:17 +0530,2013-09-16 18:04:17 +0530
West Thurrock Way,"West Thurrock,Essex",Costco,,,,,,011-441-708-860557,England,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,11:00am ,5:00pm,RM20-3WY,0.28068,51.4826,,,,,,,,,,2013-09-16 11:20:39 +0530,2013-09-16 11:20:39 +0530
Hartspring Lane,"Watford,Herts",Costco,,,,,,(923) 022-5449,England,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,11:00am ,5:00pm,WD25-8JS,-0.36234,51.666,,,,,,,,,,2013-09-16 11:20:39 +0530,2013-09-16 11:20:39 +0530
30 Waterloo Rd,Liverpool,Costco,,,,,,(151) 227-3945,England,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,11:00am ,5:00pm,L3-7HY,-2.999,53.4142,,,,,,,,,,2013-09-16 11:20:39 +0530,2013-09-16 11:20:39 +0530
Barton Dock Road,Manchester,Costco,,,,,,(161) 747-9295,England,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,11:00am ,5:00pm,M41 7PP,-2.34909,53.4699,,,,,,,,,,2013-09-16 11:20:39 +0530,2013-09-16 11:20:39 +0530
Leathley Road,"Hunslet,Leeds",Costco,,,,,,(013) 242-4073,England,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,11:00am ,5:00pm,LS10 1PX,-1.53545,53.788,,,,,,,,,,2013-09-16 11:20:39 +0530,2013-09-16 11:20:39 +0530
Andover Road,Haydock Merseyside,Costco,,,,,,(942) 086-8601,England,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,11:00am ,5:00pm,WA11 9FA,-2.66154,53.4759,,,,,,,,,,2013-09-16 11:20:39 +0530,2013-09-16 11:20:39 +0530
Mandela Way,Gateshead,Costco,,,,,,(191) 461-9806,England,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,11:00am ,5:00pm,NE11 9DH,-1.66489,54.9599,,,,,,,,,,2013-09-16 11:20:39 +0530,2013-09-16 11:20:39 +0530
Wyvern Way,Derby,Costco,,,,,,(332) 68-0805,England,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,11:00am ,5:00pm,DE21 6NZ,-1.44076,52.9179,,,,,,,,,,2013-09-16 11:20:40 +0530,2013-09-16 11:20:40 +0530
The Broadway Chadderton,Oldham,Costco,,,,,,(161) 684-2005,England,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,11:00am ,5:00pm,OL9 8AU,-2.15903,53.528,,,,,,,,,,2013-09-16 11:20:40 +0530,2013-09-16 11:20:40 +0530
1 Shadbolt Avenue,Chingford,Costco,,,,,,(208) 501-9305,England,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,11:00am ,5:00pm,E4 8GP,-0.0339,51.6087,,,,,,,,,,2013-09-16 11:20:40 +0530,2013-09-16 11:20:40 +0530
100 South Oak Way,"Reading,Berks",Costco,,,,,,(118) 920-7105,England,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,11:00am ,5:00pm,RG2 6UE,-0.98099,51.4211,,,,,,,,,,2013-09-16 11:20:40 +0530,2013-09-16 11:20:40 +0530
100 Watson Road Neachells,Birmingham,Costco,,,,,,121 326 3505,England,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,11:00am ,5:00pm,B7 5SA,-1.854,52.502,,,,,,,,,,2013-09-16 11:20:40 +0530,2013-09-16 11:20:40 +0530
Dunkirk Trading Estate,Chester,Costco,,,,,,124 485 2075,England,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,11:00am ,5:00pm,CH16LT,-2.89436,53.1881,,,,,,,,,,2013-09-16 11:20:40 +0530,2013-09-16 11:20:40 +0530
Capital Retail Park,Cardiff,Costco,,,,,,02920 787525,Wales,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,11:00am ,5:00pm,CF11 8AZ,-3.18066,51.4813,,,,,,,,,,2013-09-16 11:20:40 +0530,2013-09-16 11:20:40 +0530
519 westmorland road,Saint john,Saint john,,,,,,(506) 635-8697,NB,,,,,,,10:00 ,09:00,10:00 ,09:00,10:00 ,09:00,10:00 ,09:00,10:00 ,09:00,10:00 ,09:00,12:00 ,05:00 ,E2J 3W9,-66.0264,45.3054,true,,,,,,,,,2013-09-06 10:55:54 +0530,2013-09-06 10:55:54 +0530
500 - 201 SouthRidge Dr.,Okotoks,Walmart,,,,,,403-995-1371,AB,,,,,,,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,T1S 2C8,-113.975,50.7051,,,,,,,,,,2013-09-16 18:04:21 +0530,2013-09-16 18:04:21 +0530
300-261200 Crossiron Blvd,Rocky View,Costco,,,,,,(403) 516-5050,AB,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,10:00am ,5:00pm,T4A 0J6,-113.989,51.2061,,,,,,,,,,2013-09-16 11:20:40 +0530,2013-09-16 11:20:40 +0530
1381 regent street,Fredericton,Fredericton,,,,,,(506) 457-9206,NB,,,,,,,10:00 ,09:00,10:00 ,09:00,10:00 ,09:00,10:00 ,09:00,10:00 ,09:00,10:00 ,09:00,12:00 ,05:00 ,E3C 1A2,-66.6628,45.9296,true,,,,,,,,,2013-09-06 10:55:54 +0530,2013-09-06 10:55:54 +0530
1051 Garner Road West,Ancaster,Walmart,,,,,,905-648-9980,ON,,,,,,,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L9G 3K9,-80.0163,43.196,,,,,,,,,,2013-09-16 18:04:16 +0530,2013-09-16 18:04:16 +0530
7259 Winterburn Rd NW,Edmonton,Costco,,,,,,(780) 341-2800,AB,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,10:00am ,5:00pm,T5T 6T7,-113.689,53.5066,,,,,,,,,,2013-09-16 11:20:40 +0530,2013-09-16 11:20:40 +0530
"1205,boul. Ren",Drummondville,Walmart,,,,,,819-472-6313,QC,,,,,,,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J2C 7V4,-72.5184,45.8967,,,,,,,,,,2013-09-16 18:04:11 +0530,2013-09-16 18:04:11 +0530
1471 Harmony Road,Oshawa,Walmart,,,,,,905-404-6581,ON,,,,,,,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L1H 7K5,-78.8425,43.9375,,,,,,,,,,2013-09-16 18:04:18 +0530,2013-09-16 18:04:18 +0530
51 Torrington Ave,Coventry,Costco,,,,,,02476 854664,England,,,,,,,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,10:00am ,8:30pm,9:30am ,6:00pm,11:00am ,5:00pm,CV4 9AQ,-1.56097,52.399,,,,,,,,,,2013-09-16 11:20:41 +0530,2013-09-16 11:20:41 +0530
3 westmoreland ave,"Thurmaston,leicester",Leicester,,,,,,,England,,,,,,,10:00am,8:30pm,10:00am,8:30pm,10:00am,8:30pm,10:00am,8:30pm,10:00am,8:30pm,9:30am,6:00pm,10:00am,5:00pm,LE4 8PH,-1.12501,52.6654,true,,,,,,,,,2013-09-06 10:54:51 +0530,2013-09-06 10:54:51 +0530
Imperial Way,Croydon,Costco,,,,,,0208 253 4100,England,,,,,,,10:00am ,9:00pm,10:00am ,9:00pm,10:00am ,9:00pm,10:00am ,9:00pm,10:00am ,9:00pm,9:00am ,7:00pm,11:00am ,5:00pm,CR9 4LN,-0.11944,51.3561,,,,,,,,,,2013-09-16 11:20:40 +0530,2013-09-16 11:20:40 +0530
2320 Highway 2,Bowmanville,Walmart,,,,,,905-623-0110,ON,,,,,,,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L1C 3K7,-78.7048,43.9118,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
16 Pinegrove Road,Bridgewater,Walmart,,,,,,902-543-8680,NS,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B4V 7P7,-64.5368,44.3998,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
900 Dufferin Street Dufferin Mall,Toronto,Walmart,,,,,,416-537-2561,ON,,,,,,,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,9:00pm,M6H 4A9,-79.4343,43.657,,,,,,,,,,2013-09-16 18:04:15 +0530,2013-09-16 18:04:15 +0530
1400 Ottawa St.South Unit E.,Kitchener,Walmart,,,,,,519-745-2297,ON,,,,,,,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,N2E 4E2,-80.5119,43.4164,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
5217 Power Centre Blvd,Drayton Valley,Walmart,,,,,,780-514-3207,AB,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,T7A 1S7,-115.0,53.224,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
5005 Dahl Drive,Whitecourt,Walmart,,,,,,780-706-3323,AB,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,T7S 1P6,-115.671,54.1407,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
1601 Marcolin Drive,Trail,Walmart,,,,,,250-364-2688,BC,,,,,,,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,V1R 4Y1,-117.622,49.085,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
23550 Woodbine Ave,Keswick,Walmart,,,,,,905-476-1729,ON,,,,,,,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,L4P 3E9,-79.4449,44.2189,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
494 Rue Madawaska,Grand Falls,Walmart,,,,,,506-473-6837,NB,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,9:00am,6:00pm,E3Y 1A3,-67.754,47.0589,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
50 Market Street,Antigonish,Walmart,,,,,,902-867-1279,NS,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B2G 3B4,-62.0128,45.6105,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
39210 Discovery Way,Squamish,Walmart,,,,,,604-815-4337,BC,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,V8B 0N1,-123.151,49.7215,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
108 Starrs Road,Yarmouth,Walmart,,,,,,902-749-2306,NS,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B5A 2T5,-66.1007,43.8434,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
492 Highway 303,Digby,Walmart,,,,,,902-245-6020,NS,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,6:00pm,B0V 1A0,-65.7707,44.5995,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
3355 Johnston Road Hwy 4,Port Alberni,Walmart,,,,,,250-720-0912,BC,,,,,,,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V9Y 8K1,-124.782,49.2661,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
"3130,rue Laval",Lac-M,Walmart,,,,,,819-583-2882,QC,,,,,,,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G6B 1A4,-70.9117,45.5932,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
"400,rue Laverdure",Sainte-Agathe-des-Monts,Walmart,,,,,,819-326-9559,QC,,,,,,,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J8C 0A2,-74.2727,46.0446,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
1000 Navigator Rd,Winkler,Walmart,,,,,,204-325-4141,MB,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,Closed,Closed,R6W 4B6,-97.9365,49.194,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
1 Pine Drive,Parry Sound,Walmart,,,,,,705-746-1573,ON,,,,,,,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,P2A 2C3,-80.0102,45.3439,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
"150,rue Piuze",Matane,Walmart,,,,,,418-566-4779,QC,,,,,,,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G4W 4T2,-67.5639,48.8439,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
272 McGettigan Blvd.,Marystown,Walmart,,,,,,709-279-3022,NL,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,9:00am,7:00pm,A0E 2M0,-55.1481,47.1808,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
1016 Manitoba Ave.,Selkirk,Walmart,,,,,,204-785-1886,MB,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,9:00am,6:00pm,R1A 4M1,-96.8982,50.1561,,,,,,,,,,2013-09-16 18:04:03 +0530,2013-09-16 18:04:03 +0530
"1801 South Railway Ave,",Drumheller,Walmart,,,,,,403-820-7744,AB,,,,,,,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,T0J 0Y0,-112.682,51.4451,,,,,,,,,,2013-09-16 18:04:04 +0530,2013-09-16 18:04:04 +0530
1050 Hoover Park Drive,Stouffville,Walmart,,,,,,905-640-8848,ON,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,L4A 0K2,-79.2749,43.958,,,,,,,,,,2013-09-16 18:04:04 +0530,2013-09-16 18:04:04 +0530
601 - 1500 Main Street S. W.,Slave Lake,Walmart,,,,,,780-849-9579,AB,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,T0G 2A4,-114.78,55.2689,,,,,,,,,,2013-09-16 18:04:04 +0530,2013-09-16 18:04:04 +0530
450 Terminal Avenue,Ottawa,Walmart,,,,,,613-562-0500,ON,,,,,,,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,K1G 0Z3,-75.6512,45.4147,,,,,,,,,,2013-09-16 18:04:04 +0530,2013-09-16 18:04:04 +0530
805 Victoria St.,Edmundston,Walmart,,,,,,506-735-3939,NB,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,9:00am,6:00pm,E3V 3T3,-68.3446,47.3945,,,,,,,,,,2013-09-16 18:04:04 +0530,2013-09-16 18:04:04 +0530
4721-70th Street,Stettler,Walmart,,,,,,403-742-4404,AB,,,,,,,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,9:00am,9:00pm,T0C 2L1,-112.74,52.3217,,,,,,,,,,2013-09-16 18:04:04 +0530,2013-09-16 18:04:04 +0530
500 Vanier Ave.,Labrador City,Walmart,,,,,,709-944-3378,NL,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,Closed,Closed,A2V 2W7,-66.9219,52.9483,,,,,,,,,,2013-09-16 18:04:04 +0530,2013-09-16 18:04:04 +0530
100 - 3900 Crawford Avenue,Merritt,Walmart,,,,,,250-315-1366,BC,,,,,,,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,9:00am,7:00pm,V1K 0A4,-120.763,50.1219,,,,,,,,,,2013-09-16 18:04:04 +0530,2013-09-16 18:04:04 +0530
"150 Carroll Street East,RR 1",Strathroy,Walmart,,,,,,519-245-7200,ON,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,9:00pm,8:00am,8:00pm,N7G 3H3,-81.6076,42.9493,,,,,,,,,,2013-09-16 18:04:04 +0530,2013-09-16 18:04:04 +0530
10 Cambridge Street,Collingwood,Walmart,,,,,,705-445-9262,ON,,,,,,,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,L9Y 0A1,-80.2378,44.5009,,,,,,,,,,2013-09-16 18:04:04 +0530,2013-09-16 18:04:04 +0530
"750,107e Rue",Saint-Georges-de-Beauce,Walmart,,,,,,418-220-0101,QC,,,,,,,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G5Y 0A1,-70.6769,46.1314,,,,,,,,,,2013-09-16 18:04:04 +0530,2013-09-16 18:04:04 +0530
89 Jim Kimmett Blvd.,Napanee,Walmart,,,,,,613-354-3100,ON,,,,,,,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,8:00am,8:00pm,K7R 3L1,-76.9614,44.2584,,,,,,,,,,2013-09-16 18:04:04 +0530,2013-09-16 18:04:04 +0530
675 Upper James St.,Hamilton,Walmart,,,,,,905-389-6333,ON,,,,,,,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L9C 2Z5,-79.8789,43.2351,,,,,,,,,,2013-09-16 18:04:11 +0530,2013-09-16 18:04:11 +0530
499 norwich avenue,Woodstock,Woodstock,,,,,,519-539-5120,ON,,,,,,,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,N4S 9A2,-67.6019,46.1757,true,,,,,,,,,2013-09-06 10:55:04 +0530,2013-09-06 10:55:04 +0530
"700,rue de la Concorde",Saint-Romuald,Walmart,,,,,,418-834-5115,QC,,,,,,,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G6W 8A8,-71.2738,46.7289,,,,,,,,,,2013-09-16 18:04:04 +0530,2013-09-16 18:04:04 +0530
4500 - 64th Street,Taber,Walmart,,,,,,403-223-3458,AB,,,,,,,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,T1G 0A4,-112.127,49.7831,,,,,,,,,,2013-09-16 18:04:04 +0530,2013-09-16 18:04:04 +0530
