address,city,company_name,phone,state,mon_from,mon_to,tue_from,tue_to,wed_from,wed_to,thu_from,thu_to,fri_from,fri_to,sat_from,sat_to,sun_from,sun_to,zip_code,longitude,latitude,gmaps,created_at,updated_at
6 Welwood Rd.,Uxbridge,Walmart,905-862-0721,ON,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,9:00pm,8:00am,8:00pm,L9P 1Y4,-79.1341,44.0887,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
2160 Burnhamthorpe Rd. West,Mississauga,Walmart,905-608-0922,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L5L 5Z5,-79.6848,43.5452,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
"100,rue des Cerisiers",Rivi,Walmart,418-862-3003,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G5R 6E8,-69.556,47.8252,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
"6140,boul. Henri-Bourassa Est",Montr,Walmart,514-324-7853,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,H1G 5X3,-73.6148,45.6084,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
5302 Discovery Way,Leduc,Walmart,780-986-7574,AB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,T9E 8J7,-113.568,53.2674,,2013-09-16 12:34:20 UTC,2013-09-16 12:34:20 UTC
917 3rd Street West,Brooks,Walmart,403-793-2111,AB,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,T1R 1L5,-111.9,50.5767,,2013-09-16 12:34:21 UTC,2013-09-16 12:34:21 UTC
25 Plaza Blvd.,Moncton,Walmart,506-853-7394,NB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,9:00am,6:00pm,E1C 0E8,-64.8277,46.1136,,2013-09-16 12:34:21 UTC,2013-09-16 12:34:21 UTC
200 P.T.H. No. 10A,Flin Flon,Walmart,204-687-7005,MB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,9:00am,6:00pm,R8A 0C6,-101.833,54.7648,,2013-09-16 12:34:21 UTC,2013-09-16 12:34:21 UTC
9007 96A Street,Fort St John,Walmart,250-261-5544,BC,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,V1J 7B6,-120.838,56.2363,,2013-09-16 12:34:21 UTC,2013-09-16 12:34:21 UTC
4 Jagoe Street,Atholville,Walmart,506-753-7105,NB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,12:00pm,5:00pm,E3N 5C3,-66.7024,47.9933,,2013-09-16 12:34:21 UTC,2013-09-16 12:34:21 UTC
9097 Commercial St.,New Minas,Walmart,902-681-4271,NS,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B4N 3E6,-64.4536,45.0674,,2013-09-16 12:34:21 UTC,2013-09-16 12:34:21 UTC
2245 Islington Avenue,Rexdale,Walmart,416-747-6499,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,M9W 3W7,-79.5541,43.7132,,2013-09-16 12:34:21 UTC,2013-09-16 12:34:21 UTC
500 - 201 SouthRidge Dr.,Okotoks,Walmart,403-995-1371,AB,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,T1S 2C8,-113.975,50.7051,,2013-09-16 12:34:21 UTC,2013-09-16 12:34:21 UTC
8888 Country Hills Boulevard 200,Calgary,Walmart,403-567-1502,AB,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,6:00am,12:00am,T3G 5T4,-114.219,51.1539,,2013-09-16 12:34:21 UTC,2013-09-16 12:34:21 UTC
150 McEwan Drive East,Bolton,Walmart,905-857-7004,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,L7E 2Y3,-79.7086,43.8624,,2013-09-16 12:34:21 UTC,2013-09-16 12:34:21 UTC
Unit #10 111 Howland Dr.,Huntsville,Walmart,705-787-1137,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,8:00am,10:00pm,P1H 2P4,-79.2311,45.3425,,2013-09-16 12:34:21 UTC,2013-09-16 12:34:21 UTC
160 Queensway East,Simcoe,Walmart,519-426-6900,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,8:00pm,N3Y 0A8,-80.2892,42.8489,,2013-09-16 12:34:21 UTC,2013-09-16 12:34:21 UTC
9551 - 87 Avenue,Fort Saskatchewan,Walmart,780-998-3633,AB,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,T8L 4N3,-113.238,53.692,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
600 Highway #2,Dawson Creek,Walmart,250-719-0128,BC,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,V1G 0A4,-120.22,55.7389,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
805 Boyd St.,New Westminster,Walmart,604-524-1291,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V3M 5X2,-122.946,49.191,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
135 First Commerce Drive,Aurora,Walmart,905-841-0300,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L4G 0G2,-79.4153,44.0149,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
46 Robert Angus Drive,Amherst,Walmart,902-661-3476,NS,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,10:00am,8:00pm,B4H 4R7,-64.199,45.815,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
1000 Sims Avenue,Weyburn,Walmart,306-842-6030,SK,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,S4H 3N9,-103.867,49.6573,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
"1755,avenue du Pont Sud",Alma,Walmart,418-480-3883,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G8B 1W7,-71.653,48.5242,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
1250 King's Highway,Fort Frances,Walmart,807-274-1373,ON,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,8:00pm,P9A 2X6,-93.4372,48.6073,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
114 Lombard Street,Smiths Falls,Walmart,613-284-0838,ON,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,7:00am,10:00pm,K7A 5B8,-76.0305,44.8921,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
700 Centre Street,Thornhill,Walmart,905-709-4494,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L4J 0A7,-79.451,43.8107,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
"1025,boul. Frontenac Est",Thetford Mines,Walmart,418-338-4884,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,G6G 6S7,-71.2972,46.1127,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
200 Douglastown Blvd,Miramichi,Walmart,506-778-8224,NB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,12:00pm,5:00pm,E1V 7T9,-65.4926,47.0374,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
4427 Hwy 16 West,Terrace,Walmart,250-615-4728,BC,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,V8G 4R6,-128.58,54.5111,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
12451 88th Avenue,Surrey,Walmart,604-597-7117,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V3W 1P8,-122.878,49.1632,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
"1770,rue du Sud",Cowansville,Walmart,450-263-6006,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,8:00am,5:00pm,J2K 3G8,-72.7564,45.1895,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
2355 160 St.,Surrey,Walmart,604-541-9015,BC,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,V3S 9N6,-122.779,49.0443,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
"24 Mikana Way,Unit #1",Kenora,Walmart,807-468-6379,ON,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,8:00pm,P9N 4J1,-94.4727,49.7572,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
3035 Clarence Ave South,Saskatoon,Walmart,306-653-8200,SK,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,S7T 0B6,-106.646,52.0879,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
3210-118 Avenue Northwest,Edmonton,Walmart,780-474-8015,AB,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,8:00am,10:00pm,T5W 4W1,-113.39,53.5705,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
"110,boul. Arthabaska Ouest",Victoriaville,Walmart,819-758-2654,QC,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,9:00pm,8:00am,5:00pm,9:00am,5:00pm,G6P 6S2,-71.9288,46.0907,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
420 Vansickle Road,St. Catherines,Walmart,905-687-9215,ON,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,7:00am,11:00pm,L2S 0C7,-79.2706,43.1528,,2013-09-16 12:34:22 UTC,2013-09-16 12:34:22 UTC
